"Series";"V";"A";"Time";"Concentration"
"20220623_4_Clover_A";0.017341610478;0.1706851425;30;2917.23987769632
"20220623_4_Clover_A";0.017341610478;0.1706851425;45;3734.49455839991
"20220623_4_Clover_B";0.017341610478;0.1706851425;0;719.279423891927
"20220623_4_Clover_B";0.017341610478;0.1706851425;15;2326.84386716082
"20220623_4_Clover_B";0.017341610478;0.1706851425;30;2432.39898256171
"20220623_4_Clover_B";0.017341610478;0.1706851425;45;4246.44071470743
"20220623_4_Clover_C";0.017341610478;0.1706851425;0;728.363099747938
"20220623_4_Clover_C";0.017341610478;0.1706851425;15;1954.15347693083
"20220623_4_Clover_C";0.017341610478;0.1706851425;30;3389.02064370355
"20220623_4_Clover_C";0.017341610478;0.1706851425;45;4689.74439580099
"20220623_4_Clover_D";0.017341610478;0.1706851425;0;725.725537809538
"20220623_4_Clover_D";0.017341610478;0.1706851425;15;2088.94150299787
"20220623_4_Clover_D";0.017341610478;0.1706851425;30;3933.28320980959
"20220623_4_Clover_D";0.017341610478;0.1706851425;45;5091.58779511759
"20220623_4_Trit_A";0.017341610478;0.1706851425;0;728.44435101633
"20220623_4_Trit_A";0.017341610478;0.1706851425;15;3007.19286000157
"20220623_4_Trit_A";0.017341610478;0.1706851425;30;4296.34545970402
"20220623_4_Trit_A";0.017341610478;0.1706851425;45;6151.80509339701
"20220623_4_Trit_B";0.017341610478;0.1706851425;0;738.486575889152
"20220623_4_Trit_B";0.017341610478;0.1706851425;15;3345.67457667415
"20220623_4_Trit_B";0.017341610478;0.1706851425;30;4755.08634191652
"20220623_4_Trit_B";0.017341610478;0.1706851425;45;5585.2335203931
"20220623_4_Trit_C";0.017341610478;0.1706851425;0;751.167442451448
"20220623_4_Trit_C";0.017341610478;0.1706851425;15;2548.36181857431
"20220623_4_Trit_C";0.017341610478;0.1706851425;30;4308.69700218845
"20220623_4_Trit_C";0.017341610478;0.1706851425;45;3754.48668942865
"20220629_1_3Spp_A";0.017341610478;0.1706851425;0;660.746118117433
"20220629_1_3Spp_A";0.017341610478;0.1706851425;15;1943.7373882483
"20220629_1_3Spp_A";0.017341610478;0.1706851425;30;2720.09433748499
"20220629_1_3Spp_A";0.017341610478;0.1706851425;45;3141.64832273752
"20220629_1_3Spp_B";0.017341610478;0.1706851425;0;509.409827075294
"20220629_1_3Spp_B";0.017341610478;0.1706851425;15;1984.47720612048
"20220629_1_3Spp_B";0.017341610478;0.1706851425;30;3209.66778158122
"20220629_1_3Spp_B";0.017341610478;0.1706851425;45;4103.90952374396
"20220629_1_3Spp_C";0.017341610478;0.1706851425;0;513.897812418435
"20220629_1_3Spp_C";0.017341610478;0.1706851425;15;1893.23068202741
"20220629_1_3Spp_C";0.017341610478;0.1706851425;30;3089.33141383944
"20220629_1_3Spp_C";0.017341610478;0.1706851425;45;3994.90811284951
"20220629_1_Clover_A";0.017341610478;0.1706851425;0;693.790820016024
"20220629_1_Clover_A";0.017341610478;0.1706851425;15;1682.35178789345
"20220629_1_Clover_A";0.017341610478;0.1706851425;30;1862.70449951121
"20220629_1_Clover_A";0.017341610478;0.1706851425;45;1730.51894347262
"20220629_1_Clover_B";0.017341610478;0.1706851425;0;716.007778134747
"20220629_1_Clover_B";0.017341610478;0.1706851425;15;1854.55507827282
"20220629_1_Clover_B";0.017341610478;0.1706851425;30;2674.71132005264
"20220629_1_Clover_B";0.017341610478;0.1706851425;45;3470.47814455088
"20220629_1_Clover_C";0.017341610478;0.1706851425;0;593.604496897687
"20220629_1_Clover_C";0.017341610478;0.1706851425;15;1873.72875798672
"20220629_1_Clover_C";0.017341610478;0.1706851425;30;2336.48766388698
"20220629_1_Clover_C";0.017341610478;0.1706851425;45;3404.20545300872
"20220629_1_Clover_D";0.017341610478;0.1706851425;0;724.104291570461
"20220629_1_Clover_D";0.017341610478;0.1706851425;15;1441.56162948047
"20220629_1_Clover_D";0.017341610478;0.1706851425;30;1278.09892405304
"20220629_1_Clover_D";0.017341610478;0.1706851425;45;1048.26580961116
"20220629_1_Trit_A";0.017341610478;0.1706851425;0;746.230820536654
"20220629_1_Trit_A";0.017341610478;0.1706851425;15;3730.77049694232
"20220629_1_Trit_A";0.017341610478;0.1706851425;30;8183.34756308176
"20220629_1_Trit_A";0.017341610478;0.1706851425;45;6049.33293725294
"20220629_1_Trit_B";0.017341610478;0.1706851425;0;693.037693641227
"20220629_1_Trit_B";0.017341610478;0.1706851425;15;1265.47096529341
"20220629_1_Trit_B";0.017341610478;0.1706851425;30;1741.84688193798
"20220629_1_Trit_B";0.017341610478;0.1706851425;45;3816.23198471343
"20220629_1_Trit_C";0.017341610478;0.1706851425;0;723.611925080271
"20220629_1_Trit_C";0.017341610478;0.1706851425;15;2070.9671567905
"20220629_1_Trit_C";0.017341610478;0.1706851425;30;3368.95239022403
"20220629_1_Trit_C";0.017341610478;0.1706851425;45;3526.40601098145
"20220629_2_3Spp_A";0.017341610478;0.1706851425;0;645.202291579836
"20220629_2_3Spp_A";0.017341610478;0.1706851425;15;1657.89164691646
"20220629_2_3Spp_A";0.017341610478;0.1706851425;30;2303.05263197478
"20220629_2_3Spp_A";0.017341610478;0.1706851425;45;2279.52539592658
"20220629_2_3Spp_B";0.017341610478;0.1706851425;0;736.231245831294
"20220629_2_3Spp_B";0.017341610478;0.1706851425;15;1471.8829292302
"20220629_2_3Spp_B";0.017341610478;0.1706851425;30;1341.90951320648
"20220629_2_3Spp_B";0.017341610478;0.1706851425;45;2554.5844240194
"20220629_2_3Spp_C";0.017341610478;0.1706851425;0;708.234920083757
"20220629_2_3Spp_C";0.017341610478;0.1706851425;15;1556.63448066951
"20220629_2_3Spp_C";0.017341610478;0.1706851425;30;2416.87837067223
"20220629_2_3Spp_C";0.017341610478;0.1706851425;45;2609.93624325147
"20220629_2_Clover_A";0.017341610478;0.1706851425;0;601.403808850013
"20220629_2_Clover_A";0.017341610478;0.1706851425;15;1615.30140563954
"20220629_2_Clover_A";0.017341610478;0.1706851425;30;2065.53465919453
"20220629_2_Clover_A";0.017341610478;0.1706851425;45;2389.79524439635
"20220629_2_Clover_B";0.017341610478;0.1706851425;0;721.739636716261
"20220629_2_Clover_B";0.017341610478;0.1706851425;15;1299.49122228825
"20220629_2_Clover_B";0.017341610478;0.1706851425;30;1591.11606131113
"20220629_2_Clover_B";0.017341610478;0.1706851425;45;3696.11777575532
"20220629_2_Clover_C";0.017341610478;0.1706851425;0;709.159996817244
"20220629_2_Clover_C";0.017341610478;0.1706851425;15;1819.41080040894
"20220629_2_Clover_C";0.017341610478;0.1706851425;30;1520.09435460345
"20220629_2_Clover_C";0.017341610478;0.1706851425;45;3444.7717008956
"20220629_2_Clover_D";0.017341610478;0.1706851425;0;757.168698926169
"20220629_2_Clover_D";0.017341610478;0.1706851425;15;1377.20171696763
"20220629_2_Clover_D";0.017341610478;0.1706851425;30;2021.00869417794
"20220629_2_Clover_D";0.017341610478;0.1706851425;45;2578.54140099545
"20220629_2_Trit_A";0.017341610478;0.1706851425;0;715.655779284304
"20220629_2_Trit_A";0.017341610478;0.1706851425;15;1702.14497478661
"20220629_2_Trit_A";0.017341610478;0.1706851425;30;2401.81098429646
"20220629_2_Trit_A";0.017341610478;0.1706851425;45;2671.25854605263
"20220629_2_Trit_B";0.017341610478;0.1706851425;0;715.61366899238
"20220629_2_Trit_B";0.017341610478;0.1706851425;15;1808.07746318821
"20220629_2_Trit_B";0.017341610478;0.1706851425;30;2668.59318052405
"20220629_2_Trit_B";0.017341610478;0.1706851425;45;3224.66930314141
"20220629_2_Trit_C";0.017341610478;0.1706851425;0;724.741614642465
"20220629_2_Trit_C";0.017341610478;0.1706851425;15;1629.27770355404
"20220629_2_Trit_C";0.017341610478;0.1706851425;30;2250.07869454758
"20220629_2_Trit_C";0.017341610478;0.1706851425;45;2286.06976719201
"20220629_3_3Spp_A";0.017341610478;0.1706851425;0;672.079455338158
"20220629_3_3Spp_A";0.017341610478;0.1706851425;15;1709.88355074097
"20220629_3_3Spp_A";0.017341610478;0.1706851425;30;2554.27426552311
"20220629_3_3Spp_A";0.017341610478;0.1706851425;45;3192.42982560699
"20220629_3_3Spp_B";0.017341610478;0.1706851425;0;530.400187972844
"20220629_3_3Spp_B";0.017341610478;0.1706851425;15;975.93139553408
"20220629_3_3Spp_B";0.017341610478;0.1706851425;30;2158.51040463417
"20220629_3_3Spp_B";0.017341610478;0.1706851425;45;2731.42011644819
"20220629_3_3Spp_C";0.017341610478;0.1706851425;0;652.1143180863
"20220629_3_3Spp_C";0.017341610478;0.1706851425;15;1383.56630967908
"20220629_3_3Spp_C";0.017341610478;0.1706851425;30;1936.78865020528
"20220629_3_3Spp_C";0.017341610478;0.1706851425;45;2223.84317286556
"20220629_3_Clover_A";0.017341610478;0.1706851425;0;659.334883462438
"20220629_3_Clover_A";0.017341610478;0.1706851425;15;2138.57604028795
"20220629_3_Clover_A";0.017341610478;0.1706851425;30;3125.4957865314
"20220629_3_Clover_A";0.017341610478;0.1706851425;45;4182.12183273545
"20220629_3_Clover_B";0.017341610478;0.1706851425;0;482.049744648688
"20220629_3_Clover_B";0.017341610478;0.1706851425;15;1498.08659825551
"20220629_3_Clover_B";0.017341610478;0.1706851425;30;1248.63710615899
"20220629_3_Clover_B";0.017341610478;0.1706851425;45;2868.10742465612
"20220629_3_Clover_C";0.017341610478;0.1706851425;0;631.916494477783
"20220629_3_Clover_C";0.017341610478;0.1706851425;15;1444.27099486536
"20220629_3_Clover_C";0.017341610478;0.1706851425;30;2071.04435899236
"20220629_3_Clover_C";0.017341610478;0.1706851425;45;2448.240820396
"20220629_3_Clover_D";0.017341610478;0.1706851425;0;665.665464015027
"20220629_3_Clover_D";0.017341610478;0.1706851425;15;1339.82721325839
"20220629_3_Clover_D";0.017341610478;0.1706851425;30;1705.55806793462
"20220629_3_Clover_D";0.017341610478;0.1706851425;45;1249.96546991898
"20220629_3_Trit_A";0.017341610478;0.1706851425;0;745.388614698172
"20220629_3_Trit_A";0.017341610478;0.1706851425;0;465.10440121577
"20220629_3_Trit_A";0.017341610478;0.1706851425;15;1542.22061363188
"20220629_3_Trit_A";0.017341610478;0.1706851425;15;900.319397068909
"20220629_3_Trit_A";0.017341610478;0.1706851425;30;1931.53512134998
"20220629_3_Trit_A";0.017341610478;0.1706851425;30;1102.50386560939
"20220629_3_Trit_A";0.017341610478;0.1706851425;45;2285.4842721716
"20220629_3_Trit_A";0.017341610478;0.1706851425;45;1298.09888327706
"20220629_3_Trit_B";0.017341610478;0.1706851425;0;513.642721226972
"20220629_3_Trit_B";0.017341610478;0.1706851425;0;290.754565699344
"20220629_3_Trit_B";0.017341610478;0.1706851425;15;1580.35931116444
"20220629_3_Trit_B";0.017341610478;0.1706851425;15;855.227642489033
"20220629_3_Trit_B";0.017341610478;0.1706851425;30;2191.77969475635
"20220629_3_Trit_B";0.017341610478;0.1706851425;30;1318.04512488511
"20220629_3_Trit_B";0.017341610478;0.1706851425;45;2845.30605126806
"20220629_3_Trit_C";0.017341610478;0.1706851425;0;646.471269030702
"20220629_3_Trit_C";0.017341610478;0.1706851425;15;1388.08965686993
"20220629_3_Trit_C";0.017341610478;0.1706851425;30;1962.81146092553
"20220629_3_Trit_C";0.017341610478;0.1706851425;45;2491.86924233152
"20220629_4_3Spp_A";0.017341610478;0.1706851425;0;656.657640672033
"20220629_4_3Spp_A";0.017341610478;0.1706851425;15;1857.02500885683
"20220629_4_3Spp_A";0.017341610478;0.1706851425;30;2964.63393150582
"20220629_4_3Spp_A";0.017341610478;0.1706851425;45;3457.7686645851
"20220629_4_3Spp_B";0.017341610478;0.1706851425;0;696.221069748028
"20220629_4_3Spp_B";0.017341610478;0.1706851425;15;2135.68662641131
"20220629_4_3Spp_B";0.017341610478;0.1706851425;30;3261.05421499044
"20220629_4_3Spp_B";0.017341610478;0.1706851425;45;3887.91530889229
"20220629_4_3Spp_C";0.017341610478;0.1706851425;0;678.457005062509
"20220629_4_3Spp_C";0.017341610478;0.1706851425;15;2011.10899644701
"20220629_4_3Spp_C";0.017341610478;0.1706851425;30;2931.26854353796
"20220629_4_3Spp_C";0.017341610478;0.1706851425;45;3762.46577993496
"20220629_4_Clover_A";0.017341610478;0.1706851425;0;675.265800760415
"20220629_4_Clover_A";0.017341610478;0.1706851425;15;1016.24903073595
"20220629_4_Clover_A";0.017341610478;0.1706851425;30;1569.09453813698
"20220629_4_Clover_A";0.017341610478;0.1706851425;45;3188.88311326346
"20220629_4_Clover_B";0.017341610478;0.1706851425;0;697.781310051369
"20220629_4_Clover_B";0.017341610478;0.1706851425;15;1691.4195374211
"20220629_4_Clover_B";0.017341610478;0.1706851425;30;2573.88119535585
"20220629_4_Clover_B";0.017341610478;0.1706851425;45;3276.79752553914
"20220629_4_Clover_C";0.017341610478;0.1706851425;0;703.655965712549
"20220629_4_Clover_C";0.017341610478;0.1706851425;15;1834.3615736686
"20220629_4_Clover_C";0.017341610478;0.1706851425;30;1369.1330071221
"20220629_4_Clover_C";0.017341610478;0.1706851425;45;3358.7565707608
"20220629_4_Clover_D";0.017341610478;0.1706851425;0;534.228445409174
"20220629_4_Clover_D";0.017341610478;0.1706851425;15;1402.84634487387
"20220629_4_Clover_D";0.017341610478;0.1706851425;30;1827.055168082
"20220629_4_Clover_D";0.017341610478;0.1706851425;45;1397.32476781421
"20220629_4_Trit_A";0.017341610478;0.1706851425;0;661.634753252139
"20220629_4_Trit_A";0.017341610478;0.1706851425;15;1793.17905785568
"20220629_4_Trit_A";0.017341610478;0.1706851425;30;2599.69642393193
"20220629_4_Trit_A";0.017341610478;0.1706851425;45;1324.68073511638
"20220629_4_Trit_B";0.017341610478;0.1706851425;0;656.836609412711
"20220629_4_Trit_B";0.017341610478;0.1706851425;15;2430.97749027151
"20220629_4_Trit_B";0.017341610478;0.1706851425;30;3017.8516227382
"20220629_4_Trit_B";0.017341610478;0.1706851425;45;5968.69226809384
"20220629_4_Trit_C";0.017341610478;0.1706851425;0;657.371626070362
"20220629_4_Trit_C";0.017341610478;0.1706851425;15;2011.24855427345
"20220629_4_Trit_C";0.017341610478;0.1706851425;30;3162.74072011165
"20220629_4_Trit_C";0.017341610478;0.1706851425;45;4234.95729208729
"20220630_1_3Spp_A";0.017341610478;0.1706851425;0;543.301053816667
"20220630_1_3Spp_A";0.017341610478;0.1706851425;0;543.301053816667
"20220630_1_3Spp_A";0.017341610478;0.1706851425;15;1106.41013506089
"20220630_1_3Spp_A";0.017341610478;0.1706851425;15;1106.41013506089
"20220630_1_3Spp_A";0.017341610478;0.1706851425;30;1230.52104262303
"20220630_1_3Spp_A";0.017341610478;0.1706851425;30;1230.52104262303
"20220630_1_3Spp_A";0.017341610478;0.1706851425;45;1590.72708098637
"20220630_1_3Spp_A";0.017341610478;0.1706851425;45;1590.72708098637
"20220630_1_3Spp_B";0.017341610478;0.1706851425;0;486.109878628369
"20220630_1_3Spp_B";0.017341610478;0.1706851425;0;486.109878628369
"20220630_1_3Spp_B";0.017341610478;0.1706851425;15;1070.61341760995
"20220630_1_3Spp_B";0.017341610478;0.1706851425;15;1070.61341760995
"20220630_1_3Spp_B";0.017341610478;0.1706851425;30;1918.0941100309
"20220630_1_3Spp_B";0.017341610478;0.1706851425;30;1918.0941100309
"20220630_1_3Spp_B";0.017341610478;0.1706851425;45;2665.38658976914
"20220630_1_3Spp_B";0.017341610478;0.1706851425;45;2665.38658976914
"20220630_1_3Spp_C";0.017341610478;0.1706851425;0;542.407289864355
"20220630_1_3Spp_C";0.017341610478;0.1706851425;0;542.407289864355
"20220630_1_3Spp_C";0.017341610478;0.1706851425;15;1124.81503200941
"20220630_1_3Spp_C";0.017341610478;0.1706851425;15;1124.81503200941
"20220630_1_3Spp_C";0.017341610478;0.1706851425;30;863.741749652994
"20220630_1_3Spp_C";0.017341610478;0.1706851425;30;863.741749652994
"20220630_1_3Spp_C";0.017341610478;0.1706851425;45;1742.32953066849
"20220630_1_3Spp_C";0.017341610478;0.1706851425;45;1742.32953066849
"20220630_1_Clover_A";0.017341610478;0.1706851425;0;535.922574845813
"20220630_1_Clover_A";0.017341610478;0.1706851425;0;535.922574845813
"20220630_1_Clover_A";0.017341610478;0.1706851425;15;2233.73477246342
"20220630_1_Clover_A";0.017341610478;0.1706851425;15;2233.73477246342
"20220630_1_Clover_A";0.017341610478;0.1706851425;30;2857.4502815461
"20220630_1_Clover_A";0.017341610478;0.1706851425;30;2857.4502815461
"20220630_1_Clover_A";0.017341610478;0.1706851425;45;3367.88397653534
"20220630_1_Clover_A";0.017341610478;0.1706851425;45;3367.88397653534
"20220630_1_Clover_B";0.017341610478;0.1706851425;0;601.412176920844
"20220630_1_Clover_B";0.017341610478;0.1706851425;0;601.412176920844
"20220630_1_Clover_B";0.017341610478;0.1706851425;15;1071.46993015018
"20220630_1_Clover_B";0.017341610478;0.1706851425;15;1071.46993015018
"20220630_1_Clover_B";0.017341610478;0.1706851425;30;978.284443064223
"20220630_1_Clover_B";0.017341610478;0.1706851425;30;978.284443064223
"20220630_1_Clover_B";0.017341610478;0.1706851425;45;866.305618580527
"20220630_1_Clover_B";0.017341610478;0.1706851425;45;866.305618580527
"20220630_1_Clover_C";0.017341610478;0.1706851425;0;576.46560808458
"20220630_1_Clover_C";0.017341610478;0.1706851425;0;576.46560808458
"20220630_1_Clover_C";0.017341610478;0.1706851425;15;1612.53616313652
"20220630_1_Clover_C";0.017341610478;0.1706851425;15;1612.53616313652
"20220630_1_Clover_C";0.017341610478;0.1706851425;30;2513.7989866643
"20220630_1_Clover_C";0.017341610478;0.1706851425;30;2513.7989866643
"20220630_1_Clover_C";0.017341610478;0.1706851425;45;5001.50956168765
"20220630_1_Clover_C";0.017341610478;0.1706851425;45;5001.50956168765
"20220630_1_Clover_D";0.017341610478;0.1706851425;0;606.859251156334
"20220630_1_Clover_D";0.017341610478;0.1706851425;0;606.859251156334
"20220630_1_Clover_D";0.017341610478;0.1706851425;15;1287.95489186542
"20220630_1_Clover_D";0.017341610478;0.1706851425;15;1287.95489186542
"20220630_1_Clover_D";0.017341610478;0.1706851425;30;1411.99966467422
"20220630_1_Clover_D";0.017341610478;0.1706851425;30;1411.99966467422
"20220630_1_Clover_D";0.017341610478;0.1706851425;45;1919.95587082193
"20220630_1_Clover_D";0.017341610478;0.1706851425;45;1919.95587082193
"20220630_1_Trit_A";0.017341610478;0.1706851425;0;520.66353265424
"20220630_1_Trit_A";0.017341610478;0.1706851425;0;520.66353265424
"20220630_1_Trit_A";0.017341610478;0.1706851425;15;4253.15568664271
"20220630_1_Trit_A";0.017341610478;0.1706851425;15;4253.15568664271
"20220630_1_Trit_A";0.017341610478;0.1706851425;30;6121.44222323089
"20220630_1_Trit_A";0.017341610478;0.1706851425;30;6121.44222323089
"20220630_1_Trit_A";0.017341610478;0.1706851425;45;7544.15787140582
"20220630_1_Trit_A";0.017341610478;0.1706851425;45;7544.15787140582
"20220630_1_Trit_B";0.017341610478;0.1706851425;0;589.062254063028
"20220630_1_Trit_B";0.017341610478;0.1706851425;0;589.062254063028
"20220630_1_Trit_B";0.017341610478;0.1706851425;15;1302.07938561497
"20220630_1_Trit_B";0.017341610478;0.1706851425;15;1302.07938561497
"20220630_1_Trit_B";0.017341610478;0.1706851425;30;1533.62795457721
"20220630_1_Trit_B";0.017341610478;0.1706851425;30;1533.62795457721
"20220630_1_Trit_B";0.017341610478;0.1706851425;45;1977.9833132178
"20220630_1_Trit_B";0.017341610478;0.1706851425;45;1977.9833132178
"20220630_1_Trit_C";0.017341610478;0.1706851425;0;523.262763429478
"20220630_1_Trit_C";0.017341610478;0.1706851425;0;523.262763429478
"20220630_1_Trit_C";0.017341610478;0.1706851425;15;2187.67205172937
"20220630_1_Trit_C";0.017341610478;0.1706851425;15;2187.67205172937
"20220630_1_Trit_C";0.017341610478;0.1706851425;30;3229.32249039902
"20220630_1_Trit_C";0.017341610478;0.1706851425;30;3229.32249039902
"20220630_1_Trit_C";0.017341610478;0.1706851425;45;3692.68956609227
"20220630_1_Trit_C";0.017341610478;0.1706851425;45;3692.68956609227
"20220630_2_3Spp_A";0.017341610478;0.1706851425;0;602.384222826092
"20220630_2_3Spp_A";0.017341610478;0.1706851425;0;602.384222826092
"20220630_2_3Spp_A";0.017341610478;0.1706851425;15;837.821245347101
"20220630_2_3Spp_A";0.017341610478;0.1706851425;15;837.821245347101
"20220630_2_3Spp_A";0.017341610478;0.1706851425;30;1126.67679280044
"20220630_2_3Spp_A";0.017341610478;0.1706851425;30;1126.67679280044
"20220630_2_3Spp_A";0.017341610478;0.1706851425;45;1174.20716518315
"20220630_2_3Spp_A";0.017341610478;0.1706851425;45;1174.20716518315
"20220630_2_3Spp_B";0.017341610478;0.1706851425;0;579.728075957622
"20220630_2_3Spp_B";0.017341610478;0.1706851425;0;579.728075957622
"20220630_2_3Spp_B";0.017341610478;0.1706851425;15;2100.23569924213
"20220630_2_3Spp_B";0.017341610478;0.1706851425;15;2100.23569924213
"20220630_2_3Spp_B";0.017341610478;0.1706851425;30;3009.73540384537
"20220630_2_3Spp_B";0.017341610478;0.1706851425;30;3009.73540384537
"20220630_2_3Spp_B";0.017341610478;0.1706851425;45;3317.95547701511
"20220630_2_3Spp_B";0.017341610478;0.1706851425;45;3317.95547701511
"20220630_2_3Spp_C";0.017341610478;0.1706851425;0;517.144623900891
"20220630_2_3Spp_C";0.017341610478;0.1706851425;0;517.144623900891
"20220630_2_3Spp_C";0.017341610478;0.1706851425;15;1954.04442207226
"20220630_2_3Spp_C";0.017341610478;0.1706851425;15;1954.04442207226
"20220630_2_3Spp_C";0.017341610478;0.1706851425;30;1945.85693960848
"20220630_2_3Spp_C";0.017341610478;0.1706851425;30;1945.85693960848
"20220630_2_3Spp_C";0.017341610478;0.1706851425;45;2313.93841237493
"20220630_2_3Spp_C";0.017341610478;0.1706851425;45;2313.93841237493
"20220630_2_Clover_A";0.017341610478;0.1706851425;0;600.726265050465
"20220630_2_Clover_A";0.017341610478;0.1706851425;0;600.726265050465
"20220630_2_Clover_A";0.017341610478;0.1706851425;15;988.163085649186
"20220630_2_Clover_A";0.017341610478;0.1706851425;15;988.163085649186
"20220630_2_Clover_A";0.017341610478;0.1706851425;30;1233.1459174863
"20220630_2_Clover_A";0.017341610478;0.1706851425;30;1233.1459174863
"20220630_2_Clover_A";0.017341610478;0.1706851425;45;1192.55429544915
"20220630_2_Clover_A";0.017341610478;0.1706851425;45;1192.55429544915
"20220630_2_Clover_B";0.017341610478;0.1706851425;0;608.485626213017
"20220630_2_Clover_B";0.017341610478;0.1706851425;0;608.485626213017
"20220630_2_Clover_B";0.017341610478;0.1706851425;15;6599.18267529645
"20220630_2_Clover_B";0.017341610478;0.1706851425;15;6599.18267529645
"20220630_2_Clover_B";0.017341610478;0.1706851425;30;10892.1436492131
"20220630_2_Clover_B";0.017341610478;0.1706851425;30;10892.1436492131
"20220630_2_Clover_B";0.017341610478;0.1706851425;45;15202.268886093
"20220630_2_Clover_B";0.017341610478;0.1706851425;45;15202.268886093
"20220630_2_Clover_C";0.017341610478;0.1706851425;0;612.834323667487
"20220630_2_Clover_C";0.017341610478;0.1706851425;0;612.834323667487
"20220630_2_Clover_C";0.017341610478;0.1706851425;15;809.840306052383
"20220630_2_Clover_C";0.017341610478;0.1706851425;15;809.840306052383
"20220630_2_Clover_C";0.017341610478;0.1706851425;30;1101.15552645452
"20220630_2_Clover_C";0.017341610478;0.1706851425;30;1101.15552645452
"20220630_2_Clover_C";0.017341610478;0.1706851425;45;934.38500360889
"20220630_2_Clover_C";0.017341610478;0.1706851425;45;934.38500360889
"20220630_2_Clover_D";0.017341610478;0.1706851425;0;624.563389657191
"20220630_2_Clover_D";0.017341610478;0.1706851425;0;624.563389657191
"20220630_2_Clover_D";0.017341610478;0.1706851425;15;1096.08339577981
"20220630_2_Clover_D";0.017341610478;0.1706851425;15;1096.08339577981
"20220630_2_Clover_D";0.017341610478;0.1706851425;30;803.092941584852
"20220630_2_Clover_D";0.017341610478;0.1706851425;30;803.092941584852
"20220630_2_Clover_D";0.017341610478;0.1706851425;45;1326.62725636679
"20220630_2_Clover_D";0.017341610478;0.1706851425;45;1326.62725636679
"20220630_2_Trit_A";0.017341610478;0.1706851425;0;632.336247708181
"20220630_2_Trit_A";0.017341610478;0.1706851425;0;632.336247708181
"20220630_2_Trit_A";0.017341610478;0.1706851425;15;884.477559234618
"20220630_2_Trit_A";0.017341610478;0.1706851425;15;884.477559234618
"20220630_2_Trit_A";0.017341610478;0.1706851425;30;945.980180465297
"20220630_2_Trit_A";0.017341610478;0.1706851425;30;945.980180465297
"20220630_2_Trit_A";0.017341610478;0.1706851425;45;858.419386666665
"20220630_2_Trit_A";0.017341610478;0.1706851425;45;858.419386666665
"20220630_2_Trit_B";0.017341610478;0.1706851425;0;594.784934760405
"20220630_2_Trit_B";0.017341610478;0.1706851425;0;594.784934760405
"20220630_2_Trit_B";0.017341610478;0.1706851425;15;4072.73899977376
"20220630_2_Trit_B";0.017341610478;0.1706851425;15;4072.73899977376
"20220630_2_Trit_B";0.017341610478;0.1706851425;30;5510.23644016513
"20220630_2_Trit_B";0.017341610478;0.1706851425;30;5510.23644016513
"20220630_2_Trit_B";0.017341610478;0.1706851425;45;4810.58824654802
"20220630_2_Trit_B";0.017341610478;0.1706851425;45;4810.58824654802
"20220630_2_Trit_C";0.017341610478;0.1706851425;0;515.736358561352
"20220630_2_Trit_C";0.017341610478;0.1706851425;0;515.736358561352
"20220630_2_Trit_C";0.017341610478;0.1706851425;15;3469.30472507015
"20220630_2_Trit_C";0.017341610478;0.1706851425;15;3469.30472507015
"20220630_2_Trit_C";0.017341610478;0.1706851425;30;6242.00803807611
"20220630_2_Trit_C";0.017341610478;0.1706851425;30;6242.00803807611
"20220630_2_Trit_C";0.017341610478;0.1706851425;45;7542.76796183456
"20220630_2_Trit_C";0.017341610478;0.1706851425;45;7542.76796183456
"20220707_3_3Spp_A";0.017341610478;0.1706851425;0;580.637226362753
"20220707_3_3Spp_A";0.017341610478;0.1706851425;0;632.453400699815
"20220707_3_3Spp_A";0.017341610478;0.1706851425;15;212.869691221348
"20220707_3_3Spp_A";0.017341610478;0.1706851425;15;678.540145895282
"20220707_3_3Spp_A";0.017341610478;0.1706851425;30;2153.53977056051
"20220707_3_3Spp_A";0.017341610478;0.1706851425;30;2177.61983915911
"20220707_3_3Spp_A";0.017341610478;0.1706851425;45;2658.27723875372
"20220707_3_3Spp_A";0.017341610478;0.1706851425;45;2891.0985642956
"20220707_3_3Spp_B";0.017341610478;0.1706851425;0;617.715608339688
"20220707_3_3Spp_B";0.017341610478;0.1706851425;0;572.3147750146
"20220707_3_3Spp_B";0.017341610478;0.1706851425;15;220.984830363105
"20220707_3_3Spp_B";0.017341610478;0.1706851425;15;1117.52293312455
"20220707_3_3Spp_B";0.017341610478;0.1706851425;30;1285.54191815062
"20220707_3_3Spp_B";0.017341610478;0.1706851425;30;2290.14069868244
"20220707_3_3Spp_B";0.017341610478;0.1706851425;45;2932.99155631586
"20220707_3_3Spp_B";0.017341610478;0.1706851425;45;2411.75090275493
"20220707_3_3Spp_C";0.017341610478;0.1706851425;0;626.29612019476
"20220707_3_3Spp_C";0.017341610478;0.1706851425;0;570.377161710554
"20220707_3_3Spp_C";0.017341610478;0.1706851425;15;1523.72690715744
"20220707_3_3Spp_C";0.017341610478;0.1706851425;15;1400.6109902109
"20220707_3_3Spp_C";0.017341610478;0.1706851425;30;2334.67827102309
"20220707_3_3Spp_C";0.017341610478;0.1706851425;30;2112.76324115178
"20220707_3_3Spp_C";0.017341610478;0.1706851425;45;1921.12389154729
"20220707_3_3Spp_C";0.017341610478;0.1706851425;45;2600.25519511323
"20220707_3_Clover_A";0.017341610478;0.1706851425;0;436.487488537891
